conversation_proxy_id,author_id,n_turns,avg_user_sentiment,sentiment_volatility,escalation_event_rate,avg_utterance_length,first_turn_frustration,recovery_rate,dropout_flag,question_ratio,rule_based_persona_hint,cluster_id,cluster_confidence,persona_cluster
179414_1,179414,1,0.0,0.0,0.0,7.0,0.45,0.0,1,0.0,silent_dropout,3,0.9999999976658174,cooperative
179415_1,179415,1,0.0,0.0,0.0,6.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999588278259,cooperative
179416_1,179416,1,0.0,0.0,0.0,7.0,0.15576923076923077,0.0,1,0.0,silent_dropout,3,0.9999999649741802,cooperative
179417_1,179417,1,0.28592027572016626,0.0,0.0,16.0,0.0,0.0,1,0.0,cooperative,3,0.9999999999954703,cooperative
179418_1,179418,1,0.0,0.0,0.0,16.0,0.13125,0.0,1,0.0,cooperative,3,0.9999999700502475,cooperative
179419_1,179419,1,0.0,0.0,0.0,10.0,0.14361702127659576,0.0,1,0.0,silent_dropout,3,0.9999999657488848,cooperative
179420_1,179420,1,0.0,0.0,0.0,20.0,0.08653846153846154,0.0,1,0.0,cooperative,3,0.9999999724601668,cooperative
179421_1,179421,1,0.0,0.0,0.0,16.0,0.058695652173913045,0.0,1,1.0,cooperative,5,0.9999999999156621,cooperative
179421_2,179421,1,0.0,0.0,0.0,3.0,0.3176470588235294,0.0,1,1.0,silent_dropout,5,0.9999999999976197,cooperative
179422_1,179422,1,0.0,0.0,0.0,30.0,0.09391304347826088,0.0,1,0.0,cooperative,3,0.999999982696366,cooperative
179422_2,179422,1,0.0,0.0,0.0,21.0,0.075,0.0,1,1.0,cooperative,5,0.9999999997470503,cooperative
179423_1,179423,1,0.0,0.0,0.0,20.0,0.16265060240963855,0.0,1,0.0,cooperative,3,0.9999999760198616,cooperative
179424_1,179424,1,0.0,0.0,0.0,30.0,0.03932038834951457,0.0,1,0.0,cooperative,3,0.999999983552229,cooperative
179425_1,179425,1,0.0,0.0,0.0,4.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999566579705,cooperative
179426_1,179426,1,0.0,0.0,0.0,16.0,0.11911764705882354,0.0,1,1.0,cooperative,5,0.9999999999083435,cooperative
179427_1,179427,1,-0.25724683843134594,0.0,0.0,18.0,0.15576923076923077,0.0,1,1.0,cooperative,5,0.9999999997765219,cooperative
179427_2,179427,2,0.21281409861749737,0.3009645845290701,0.0,20.0,0.07397260273972603,0.0,1,0.0,cooperative,4,0.999999997859395,cooperative
179428_1,179428,1,0.0,0.0,0.0,23.0,0.09310344827586207,0.0,1,0.0,cooperative,3,0.9999999757741843,cooperative
179428_2,179428,2,0.5094204971935554,0.35662740829476147,0.0,14.5,0.13500000000000004,1.9605578851808478,1,0.0,cooperative,2,1.0,cooperative
179429_1,179429,3,0.0,0.0,0.0,17.666666666666668,0.056842105263157895,0.0,0,0.0,cooperative,0,0.9999999998889528,cooperative
179429_2,179429,3,0.0,0.0,0.0,11.666666666666666,0.1148936170212766,0.0,0,0.0,cooperative,0,0.9999999999590017,cooperative
179429_3,179429,4,0.0,0.0,0.0,14.25,0.03616071428571428,0.0,0,0.0,cooperative,0,0.9999999999451887,cooperative
179430_1,179430,1,0.0,0.0,0.0,7.0,0.1396551724137931,0.0,1,0.0,silent_dropout,3,0.9999999629716967,cooperative
179431_1,179431,2,0.21281409861749737,0.3009645845290701,0.0,11.5,0.07363636363636364,0.0,1,0.0,silent_dropout,4,0.9999999970501934,cooperative
179432_1,179432,2,0.0,0.0,0.0,23.5,0.0801980198019802,0.0,1,0.0,cooperative,3,0.9999999762374049,cooperative
179433_1,179433,2,0.0,0.0,0.0,14.5,0.08132530120481928,0.0,1,0.0,cooperative,3,0.9999999662264619,cooperative
179433_2,179433,1,0.0,0.0,0.0,24.0,0.046153846153846156,0.0,1,0.0,cooperative,3,0.9999999773143282,cooperative
179434_1,179434,1,0.0,0.0,0.0,20.0,0.016875000000000005,0.0,1,1.0,cooperative,5,0.999999999800302,cooperative
179434_2,179434,1,0.0,0.0,0.0,3.0,0.18000000000000002,0.0,1,0.0,silent_dropout,3,0.999999966406851,cooperative
179435_1,179435,1,0.0,0.0,0.0,11.0,0.038571428571428576,0.0,1,0.0,silent_dropout,3,0.9999999624276448,cooperative
179436_1,179436,3,0.10090324311070283,0.1747695437162116,0.0,20.0,0.04090909090909091,0.0,0,0.6666666666666666,cooperative,4,0.999980646573134,cooperative
179436_2,179436,1,0.0,0.0,0.0,22.0,0.06,0.0,1,1.0,cooperative,5,0.9999999997020943,cooperative
179436_3,179436,1,0.0,0.0,0.0,27.0,0.034033613445378155,0.0,1,0.0,cooperative,3,0.9999999808548312,cooperative
179437_1,179437,1,0.0,0.0,0.0,26.0,0.06750000000000002,0.0,1,0.0,cooperative,3,0.9999999789608938,cooperative
179438_1,179438,1,0.0,0.0,0.0,3.0,0.07941176470588235,0.0,1,1.0,silent_dropout,5,0.9999999999988312,cooperative
179439_1,179439,1,0.0,0.0,0.0,13.0,0.027,0.0,1,0.0,cooperative,3,0.9999999652676982,cooperative
179439_2,179439,1,0.0,0.0,0.0,23.0,0.053465346534653464,0.0,1,0.0,cooperative,3,0.9999999760255743,cooperative
179440_1,179440,1,0.0,0.0,0.0,20.0,0.06352941176470589,0.0,1,0.0,cooperative,3,0.9999999724721501,cooperative
179441_1,179441,2,0.0,0.0,0.0,23.0,0.03461538461538462,0.0,1,1.0,cooperative,5,0.99999999965463,cooperative
179441_2,179441,1,0.0,0.0,0.0,12.0,0.05704225352112676,0.0,1,0.0,cooperative,3,0.9999999632337733,cooperative
179442_1,179442,1,0.0,0.0,0.0,18.0,0.084375,0.0,1,1.0,cooperative,5,0.9999999998608935,cooperative
179443_1,179443,5,0.0,0.0,0.0,9.4,0.07297297297297298,0.0,0,0.0,cooperative,0,0.9999999999780442,cooperative
179444_1,179444,1,0.0,0.0,0.0,25.0,0.051923076923076926,0.0,1,0.0,cooperative,3,0.9999999782227642,cooperative
179445_1,179445,1,0.0,0.0,0.0,22.0,0.04709302325581395,0.0,1,0.0,cooperative,3,0.9999999750843361,cooperative
179446_1,179446,1,0.0,0.0,0.0,20.0,0.11911764705882354,0.0,1,1.0,cooperative,5,0.9999999997785558,cooperative
179447_1,179447,1,0.0,0.0,0.0,29.0,0.12596491228070175,0.0,1,0.0,cooperative,3,0.999999982198201,cooperative
179447_2,179447,1,0.18309693987867137,0.0,0.0,25.0,0.04655172413793104,0.0,1,0.0,cooperative,3,0.999999999467434,cooperative
179448_1,179448,1,0.0,0.0,0.0,22.0,0.1367986798679868,0.0,1,1.0,cooperative,5,0.9999999996725428,cooperative
179449_1,179449,2,0.49330714907571516,0.6976416606384827,0.0,7.0,0.06639344262295083,0.0,1,0.0,silent_dropout,4,0.9999999999999998,cooperative
179450_1,179450,2,0.0,0.0,0.5,24.5,0.060810810810810814,0.0,1,0.0,escalation_prone,1,0.9999999257501307,escalation_prone
179451_1,179451,1,0.0,0.0,0.0,24.0,0.09818181818181818,0.0,1,0.0,cooperative,3,0.999999976880112,cooperative
179452_1,179452,2,0.0,0.0,0.0,10.0,0.06864406779661017,0.0,1,0.0,silent_dropout,3,0.9999999610059377,cooperative
179453_1,179453,1,0.20537067595698338,0.0,0.0,24.0,0.08915094339622642,0.0,1,0.0,cooperative,3,0.9999999997677591,cooperative
179454_1,179454,2,0.005778418352403142,0.24171572925693807,0.0,28.5,0.3308333333333333,2.0,1,0.0,cooperative,2,1.0,cooperative
179455_1,179455,2,-0.12245933120185457,0.17318364702480146,0.0,11.5,0.1883720930232558,1.0,1,0.5,silent_dropout,2,1.0,cooperative
179456_1,179456,1,-0.21403026213849458,0.0,0.0,25.0,0.026213592233009706,0.0,1,0.0,cooperative,3,0.999999999535305,cooperative
179457_1,179457,8,-0.03385588981459018,0.09575891708400512,0.0,14.25,0.03292682926829269,1.0,0,0.0,cooperative,2,1.0,cooperative
179458_1,179458,1,0.0,0.0,0.0,27.0,0.10384615384615385,0.0,1,1.0,cooperative,5,0.9999999993778168,cooperative
179459_1,179459,2,0.0,0.0,0.0,10.5,0.0,0.0,1,0.0,silent_dropout,3,0.9999999640163046,cooperative
179460_1,179460,1,0.0,0.0,0.0,7.0,0.45,0.0,1,0.0,silent_dropout,3,0.9999999976658174,cooperative
179461_1,179461,1,0.0,0.0,0.0,19.0,0.18807471264367817,0.0,1,1.0,cooperative,5,0.9999999997936335,cooperative
179462_1,179462,2,0.21281409861749737,0.3009645845290701,0.0,23.0,0.15153061224489794,0.0,1,0.5,cooperative,4,0.9999999982558103,cooperative
179463_1,179463,1,0.0,0.0,0.0,19.0,0.1519774011299435,0.0,1,0.0,cooperative,3,0.9999999743366782,cooperative
179464_1,179464,2,0.0,0.0,0.0,10.5,0.2183823529411765,0.0,1,0.5,silent_dropout,5,0.999999992119136,cooperative
179465_1,179465,3,0.0,0.0,0.0,14.0,0.253125,0.0,0,0.6666666666666666,cooperative,0,0.9999999999007514,cooperative
179465_2,179465,1,0.18997158704554315,0.0,0.0,26.0,0.084375,0.0,1,0.0,cooperative,3,0.9999999995938502,cooperative
179466_1,179466,1,0.0,0.0,0.0,24.0,0.08181818181818182,0.0,1,0.0,cooperative,3,0.999999976767658,cooperative
179467_1,179467,2,0.0,0.0,0.0,22.5,0.12413793103448276,0.0,1,1.0,cooperative,5,0.9999999996511271,cooperative
179468_1,179468,1,0.0,0.0,0.0,24.0,0.10093457943925233,0.0,1,1.0,cooperative,5,0.9999999995740119,cooperative
179469_1,179469,1,0.32151273753163434,0.0,0.0,15.0,0.10714285714285714,0.0,1,0.0,cooperative,3,0.9999999999994493,cooperative
179470_1,179470,1,0.0,0.0,0.0,12.0,0.20915492957746476,0.0,1,0.0,cooperative,3,0.9999999752851497,cooperative
179471_1,179471,2,0.0,0.0,0.0,23.5,0.10485436893203882,0.0,1,0.0,cooperative,3,0.9999999764822756,cooperative
179473_1,179473,2,0.30667863019769126,0.433709078115578,0.0,8.0,0.054,0.0,1,0.5,silent_dropout,4,0.9999999999661222,cooperative
179474_1,179474,1,0.0,0.0,0.0,12.0,0.05955882352941177,0.0,1,1.0,cooperative,5,0.9999999999718021,cooperative
179475_1,179475,2,0.0,0.0,0.0,9.5,0.0375,0.0,1,0.5,silent_dropout,5,0.999999996540712,cooperative
179476_1,179476,1,0.0,0.0,0.0,25.0,0.02523364485981308,0.0,1,1.0,cooperative,5,0.9999999995383995,cooperative
179477_1,179477,2,0.0,0.0,0.0,25.0,0.06490384615384616,0.0,1,0.0,cooperative,3,0.9999999779571171,cooperative
179478_1,179478,1,-0.25724683843134594,0.0,0.0,22.0,0.3185393258426966,0.0,1,0.0,cooperative,3,0.9999999999677271,cooperative
179478_2,179478,2,0.0,0.0,0.0,14.0,0.084375,0.0,1,0.0,cooperative,3,0.9999999657316684,cooperative
179479_1,179479,1,0.0,0.0,0.0,7.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999599503945,cooperative
179479_2,179479,1,0.7615941559557649,0.0,0.0,4.0,0.45,0.0,1,0.0,silent_dropout,3,1.0,cooperative
179480_1,179480,1,0.0,0.0,0.0,13.0,0.08852459016393442,0.0,1,1.0,cooperative,5,0.9999999999606786,cooperative
179480_2,179480,1,0.0,0.0,0.0,15.0,0.10546875,0.0,1,1.0,cooperative,5,0.999999999930381,cooperative
179481_1,179481,1,0.0,0.0,0.0,9.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999622529792,cooperative
179481_2,179481,1,0.0,0.0,0.0,2.0,0.45,0.0,1,0.0,silent_dropout,3,0.9999999976856522,cooperative
179482_1,179482,6,0.0,0.0,0.0,27.0,0.036986301369863014,0.0,0,0.16666666666666666,cooperative,0,0.9999999996141149,cooperative
179483_1,179483,2,0.0,0.0,0.0,1.5,0.03461538461538462,0.0,1,0.0,silent_dropout,3,0.9999999524093159,cooperative
179484_1,179484,1,0.0,0.0,0.0,10.0,0.11020408163265306,0.0,1,1.0,silent_dropout,5,0.9999999999836504,cooperative
179485_1,179485,2,0.0,0.0,0.0,13.5,0.13154761904761902,0.0,1,0.0,cooperative,3,0.9999999676930683,cooperative
179486_1,179486,1,0.0,0.0,0.0,17.0,0.01753246753246753,0.0,1,0.0,cooperative,3,0.9999999705659168,cooperative
179487_1,179487,1,0.0,0.0,0.0,9.0,0.035526315789473684,0.0,1,1.0,silent_dropout,5,0.9999999999894875,cooperative
179487_2,179487,1,0.0,0.0,0.0,11.0,0.049999999999999996,0.0,1,0.0,silent_dropout,3,0.9999999621590703,cooperative
179488_1,179488,1,0.0,0.0,0.0,18.0,0.05126582278481013,0.0,1,1.0,cooperative,5,0.9999999998658211,cooperative
179488_2,179488,1,0.25724683843134594,0.0,0.0,18.0,0.06136363636363636,0.0,1,0.0,cooperative,3,0.9999999999766942,cooperative
179489_1,179489,1,0.0,0.0,0.0,3.0,0.0,0.0,1,0.0,silent_dropout,3,0.9999999556177929,cooperative
179490_1,179490,3,0.0,0.0,0.0,14.0,0.09375,0.0,0,0.3333333333333333,cooperative,0,0.9999999999371774,cooperative
179491_1,179491,1,0.2336958171850616,0.0,0.0,23.0,0.13309859154929576,0.0,1,1.0,cooperative,5,0.9999999997713935,cooperative
179492_1,179492,1,0.0,0.0,0.0,15.0,0.19999999999999998,0.0,1,1.0,cooperative,5,0.9999999999155094,cooperative
179492_2,179492,1,0.0,0.0,0.0,18.0,0.062307692307692314,0.0,1,1.0,cooperative,5,0.9999999998643609,cooperative
179493_1,179493,1,0.0,0.0,0.0,20.0,0.10227272727272728,0.0,1,0.0,cooperative,3,0.9999999727615222,cooperative
179493_2,179493,1,0.0,0.0,0.0,12.0,0.09310344827586207,0.0,1,0.0,cooperative,3,0.9999999638374788,cooperative
179493_3,179493,1,0.0,0.0,0.0,27.0,0.08307692307692309,0.0,1,1.0,cooperative,5,0.9999999993903934,cooperative
179494_1,179494,1,0.0,0.0,0.0,12.0,0.1659863945578231,0.0,1,0.0,cooperative,3,0.9999999698155801,cooperative
179495_1,179495,1,0.0,0.0,0.0,12.0,0.04736842105263158,0.0,1,0.0,cooperative,3,0.9999999633718566,cooperative
179496_1,179496,1,0.0,0.0,0.0,23.0,0.4028301886792453,0.0,1,1.0,cooperative,5,0.9999999991701838,cooperative
179497_1,179497,1,0.0,0.0,0.0,18.0,0.050624999999999996,0.0,1,0.0,cooperative,3,0.9999999703887394,cooperative
179498_1,179498,3,0.0,0.0,0.0,9.666666666666666,0.06044776119402985,0.0,0,0.0,cooperative,0,0.9999999999776286,cooperative
179499_1,179499,1,0.0,0.0,0.0,23.0,0.10588235294117647,0.0,1,0.0,cooperative,3,0.9999999759924666,cooperative
179500_1,179500,2,0.0,0.0,0.0,21.0,0.11462264150943396,0.0,1,0.5,cooperative,5,0.9999999179066277,cooperative
179500_2,179500,1,0.0,0.0,0.0,24.0,0.12134831460674157,0.0,1,0.0,cooperative,3,0.999999977424743,cooperative
179501_1,179501,3,0.0,0.0,0.0,20.666666666666668,0.1588235294117647,0.0,0,0.0,cooperative,0,0.9999999997730349,cooperative
179502_1,179502,1,0.0,0.0,0.0,20.0,0.09101123595505618,0.0,1,1.0,cooperative,5,0.9999999997869615,cooperative
179503_1,179503,1,0.366708940375566,0.0,0.0,26.0,0.03894230769230769,0.0,1,0.0,cooperative,3,0.9999999999999787,cooperative
179504_1,179504,1,0.0,0.0,0.0,27.0,0.0509433962264151,0.0,1,0.0,cooperative,3,0.9999999803151811,cooperative
179505_1,179505,2,0.09154846993933569,0.12946908780271413,0.0,24.5,0.10588235294117647,0.0,1,0.5,cooperative,4,0.9999999758665962,cooperative
179506_1,179506,1,0.3799489622552249,0.0,0.0,25.0,0.4371287128712872,0.0,1,0.0,cooperative,3,1.0,cooperative
179507_1,179507,1,0.0,0.0,0.0,28.0,0.1018867924528302,0.0,1,0.0,cooperative,3,0.9999999808804179,cooperative
179508_1,179508,2,0.0,0.0,0.0,22.5,0.15151515151515152,0.0,1,0.5,cooperative,5,0.9999998834704403,cooperative
179509_1,179509,1,0.0,0.0,0.0,28.0,0.10485436893203882,0.0,1,1.0,cooperative,5,0.9999999993119886,cooperative
179510_1,179510,1,0.0,0.0,0.0,10.0,0.0,0.0,1,1.0,silent_dropout,5,0.9999999999858069,cooperative
179511_1,179511,2,0.13542355925836072,0.19151783416801024,0.0,18.5,0.051923076923076926,0.0,1,0.5,cooperative,4,0.9999999811713247,cooperative
179512_1,179512,1,0.0,0.0,0.0,17.0,0.07297297297297298,0.0,1,1.0,cooperative,5,0.9999999998908393,cooperative
179513_1,179513,1,0.0,0.0,0.0,9.0,0.0,0.0,1,1.0,silent_dropout,5,0.9999999999898392,cooperative
179514_1,179514,3,0.0,0.0,0.0,6.333333333333333,0.0421875,0.0,0,0.3333333333333333,cooperative,0,0.9999999999900169,cooperative
179515_1,179515,1,0.0,0.0,0.0,10.0,0.2964912280701754,0.0,1,0.0,silent_dropout,3,0.9999999862178264,cooperative
179516_1,179516,3,0.0,0.0,0.0,6.666666666666667,0.19285714285714284,0.0,0,0.0,cooperative,0,0.9999999999841549,cooperative
179517_1,179517,1,0.0,0.0,0.0,4.0,0.3857142857142857,0.0,1,0.0,silent_dropout,3,0.9999999943942619,cooperative
179518_1,179518,1,0.0,0.0,0.0,25.0,0.11146788990825689,0.0,1,1.0,cooperative,5,0.9999999995047943,cooperative
179519_1,179519,1,0.0,0.0,0.0,13.0,0.19904761904761903,0.0,1,0.0,cooperative,3,0.9999999745486864,cooperative
179519_2,179519,2,0.34113089511908484,0.48243193842188364,0.0,12.0,0.014210526315789474,0.0,1,0.5,impatient,4,0.9999999999965188,cooperative
179520_1,179520,1,0.0,0.0,0.0,12.0,0.24868421052631576,0.0,1,0.0,cooperative,3,0.9999999806300439,cooperative
179521_1,179521,1,0.3426949069654599,0.0,0.0,15.0,0.13064516129032258,0.0,1,0.0,cooperative,3,0.9999999999998721,cooperative
179522_1,179522,2,0.0,0.0,0.0,18.0,0.0574468085106383,0.0,1,0.0,cooperative,3,0.9999999702514342,cooperative
179523_1,179523,4,0.0,0.0,0.0,23.0,0.03214285714285714,0.0,0,0.0,cooperative,0,0.9999999997606643,cooperative
179524_1,179524,2,0.34113089511908484,0.48243193842188364,0.0,12.0,0.0994736842105263,0.0,1,0.5,impatient,4,0.99999999999726,cooperative
179525_1,179525,2,0.17134745348272995,0.24232189259336973,0.0,20.0,0.10485436893203882,0.0,1,1.0,cooperative,4,0.9999999835759033,cooperative
179526_1,179526,1,0.0,0.0,0.0,20.0,0.1588235294117647,0.0,1,0.0,cooperative,3,0.9999999757282548,cooperative
179526_2,179526,2,-0.10701513106924729,0.1513422497372639,0.5,21.5,0.3926470588235294,1.0,1,0.0,escalation_prone,2,1.0,cooperative
179527_1,179527,1,0.0,0.0,0.0,20.0,0.10887096774193548,0.0,1,1.0,cooperative,5,0.9999999997818563,cooperative
179528_1,179528,1,0.0,0.0,0.0,26.0,0.0875,0.0,1,0.0,cooperative,3,0.9999999788399629,cooperative
179529_1,179529,3,0.18486657411646076,0.32019829899090757,0.0,19.0,0.20948275862068969,0.0,0,0.3333333333333333,cooperative,4,0.9999989674201151,cooperative
179530_1,179530,1,0.0,0.0,0.0,22.0,0.08653846153846154,0.0,1,1.0,cooperative,5,0.9999999996942215,cooperative
179531_1,179531,1,0.0,0.0,0.0,14.0,0.0421875,0.0,1,0.0,cooperative,3,0.999999965871791,cooperative
179532_1,179532,8,0.011993586084327889,0.12911171192598006,0.0,16.875,0.07864077669902914,2.0,0,0.0,cooperative,2,1.0,cooperative
179533_1,179533,1,0.0,0.0,0.0,26.0,0.14102564102564102,0.0,1,0.0,cooperative,3,0.9999999800237698,cooperative
179534_1,179534,4,0.0,0.0,0.0,23.0,0.0801980198019802,0.0,0,0.0,cooperative,0,0.9999999997279403,cooperative
179535_1,179535,1,0.0,0.0,0.0,19.0,0.08544303797468356,0.0,1,1.0,cooperative,5,0.9999999998272138,cooperative
179536_1,179536,1,0.0,0.0,0.0,8.0,0.1125,0.0,1,0.0,silent_dropout,3,0.9999999610875542,cooperative
179537_1,179537,2,0.0,0.0,0.0,23.0,0.10271739130434783,0.0,1,0.0,cooperative,3,0.9999999759250148,cooperative
179538_1,179538,1,0.0,0.0,0.0,22.0,0.07012987012987013,0.0,1,1.0,cooperative,5,0.9999999996993623,cooperative
179539_1,179539,1,0.0,0.0,0.0,16.0,0.022131147540983605,0.0,1,1.0,cooperative,5,0.9999999999183871,cooperative
179539_2,179539,2,0.0,0.0,0.0,21.0,0.0405,0.0,1,0.0,cooperative,3,0.9999999741664819,cooperative
179539_3,179539,1,0.0,0.0,0.0,14.0,0.04821428571428571,0.0,1,0.0,cooperative,3,0.9999999657135353,cooperative
179541_1,179541,2,0.0,0.0,0.0,9.5,0.15,0.0,1,0.5,silent_dropout,5,0.9999999954549104,cooperative
179542_1,179542,1,0.0,0.0,0.0,21.0,0.09310344827586207,0.0,1,0.0,cooperative,3,0.999999973639515,cooperative
179542_2,179542,2,0.0,0.0,0.0,24.0,0.02347826086956522,0.0,1,0.0,cooperative,3,0.9999999781963782,cooperative
179543_1,179543,1,0.0,0.0,0.0,18.0,0.0,0.0,1,0.0,cooperative,3,0.9999999728900274,cooperative
179544_1,179544,1,0.0,0.0,0.0,19.0,0.04939024390243902,0.0,1,1.0,cooperative,5,0.9999999998336051,cooperative
179545_1,179545,1,0.0,0.0,0.0,8.0,0.06750000000000002,0.0,1,1.0,silent_dropout,5,0.9999999999922373,cooperative
179545_2,179545,1,0.0,0.0,0.0,6.0,0.28238095238095234,0.0,1,1.0,silent_dropout,5,0.9999999999933991,cooperative
179545_3,179545,1,0.0,0.0,0.0,2.0,0.07941176470588235,0.0,1,0.0,silent_dropout,3,0.9999999536702877,cooperative
179546_1,179546,1,0.0,0.0,0.0,16.0,0.014835164835164836,0.0,1,0.0,cooperative,3,0.9999999695375306,cooperative
179547_1,179547,1,0.0,0.0,0.0,25.0,0.27969696969696967,0.0,1,1.0,cooperative,5,0.9999999992982573,cooperative
179548_1,179548,2,0.0,0.0,0.0,8.0,0.08709677419354839,0.0,1,0.0,silent_dropout,3,0.9999999594591537,cooperative
179549_1,179549,2,0.0,0.0,0.0,14.0,0.029347826086956522,0.0,1,0.0,cooperative,3,0.9999999663579692,cooperative
179550_1,179550,1,0.0,0.0,0.0,3.0,0.421875,0.0,1,0.0,silent_dropout,3,0.9999999965172925,cooperative
179551_1,179551,1,0.0,0.0,0.0,10.0,0.08333333333333333,0.0,1,1.0,silent_dropout,5,0.9999999999843787,cooperative
179552_1,179552,5,0.0,0.0,0.0,10.2,0.2850877192982456,0.0,0,0.0,cooperative,0,0.9999999999604796,cooperative
179552_2,179552,1,0.0,0.0,0.0,2.0,0.45,0.0,1,0.0,silent_dropout,3,0.9999999976856522,cooperative
179552_3,179552,3,0.282761213319171,0.48975678787862564,0.0,10.333333333333334,0.36818181818181817,0.0,0,0.0,impatient,4,0.9999999821419581,cooperative
179552_4,179552,1,0.0,0.0,0.0,15.0,0.19583333333333333,0.0,1,1.0,cooperative,5,0.9999999999163833,cooperative
179552_5,179552,1,0.5046723977218568,0.0,0.0,9.0,0.2037735849056604,0.0,1,0.0,silent_dropout,3,1.0,cooperative
179552_6,179552,1,0.0,0.0,0.0,24.0,0.027551020408163266,0.0,1,0.0,cooperative,3,0.9999999780096618,cooperative
179553_1,179553,2,0.42414181997875644,0.5998271141835652,0.0,8.5,0.1265625,0.0,1,0.0,silent_dropout,4,0.9999999999999787,cooperative
179554_1,179554,1,0.0,0.0,0.0,2.0,0.4263157894736842,0.0,1,0.0,silent_dropout,3,0.9999999967358342,cooperative
179555_1,179555,2,0.06541241321333303,0.09250712191384862,0.0,31.0,0.05921052631578947,0.0,1,1.0,cooperative,4,0.9999999185571449,cooperative
179556_1,179556,5,0.2786453531855175,0.4160231983098278,0.0,16.0,0.25116279069767444,0.0,0,0.4,cooperative,4,0.9999999432282823,cooperative
179556_2,179556,2,0.0,0.0,0.0,16.5,0.18620689655172415,0.0,1,0.0,cooperative,3,0.9999999754119319,cooperative
179557_1,179557,3,0.0,0.0,0.0,14.0,0.10384615384615385,0.0,0,0.3333333333333333,cooperative,0,0.9999999999358451,cooperative
179558_1,179558,1,0.0,0.0,0.0,24.0,0.157816091954023,0.0,1,0.0,cooperative,3,0.9999999791149181,cooperative
179559_1,179559,1,0.0,0.0,0.0,27.0,0.18000000000000002,0.0,1,1.0,cooperative,5,0.9999999993045421,cooperative
179560_1,179560,1,0.0,0.0,0.0,16.0,0.12461538461538463,0.0,1,0.0,cooperative,3,0.9999999696136652,cooperative
179561_1,179561,1,0.0,0.0,0.0,6.0,0.04821428571428571,0.0,1,0.0,silent_dropout,3,0.9999999566382991,cooperative
179562_1,179562,2,0.0,0.0,0.0,21.0,0.045000000000000005,0.0,1,0.5,cooperative,5,0.9999999277254359,cooperative
179563_1,179563,4,0.0,0.0,0.0,13.5,0.09908256880733946,0.0,0,0.25,cooperative,0,0.9999999999444142,cooperative
179564_1,179564,1,0.0,0.0,0.0,19.0,0.0,0.0,1,0.0,cooperative,3,0.9999999740379873,cooperative
179565_1,179565,3,0.0,0.0,0.0,14.0,0.11796116504854369,0.0,0,0.0,cooperative,0,0.9999999999335394,cooperative
179566_1,179566,1,0.0,0.0,0.0,2.0,0.0,0.0,1,0.0,silent_dropout,3,0.999999954612144,cooperative
179567_1,179567,1,0.0,0.0,0.0,22.0,0.081,0.0,1,1.0,cooperative,5,0.9999999996960547,cooperative
179568_1,179568,1,0.197375320224904,0.0,0.0,24.0,0.04695652173913044,0.0,1,0.0,cooperative,3,0.9999999996844764,cooperative
179569_1,179569,2,0.0,0.0,0.0,26.5,0.09545454545454544,0.0,1,1.0,cooperative,5,0.9999999994160902,cooperative
179570_1,179570,2,0.0,0.0,0.0,15.0,0.225,0.0,1,0.0,cooperative,3,0.9999999789580551,cooperative
179571_1,179571,1,0.0,0.0,0.0,29.0,0.06377952755905512,0.0,1,0.0,cooperative,3,0.9999999820008513,cooperative
